AT_SERIAL,DATE,LOAD_ZONE_LAT,LOAD_ZONE_LON,Latitude,Longitude,HEX,DZ_LZ_TRAVEL_START,DZ_LZ_TRAVEL_END,DZ_LZ_TRAVEL_DURATION,DZ_LZ_DISTANCE_TRAVELED_KM,D_L_AT_FUEL,DZ_LZ_AVG_SPD,25METER_QUEUE_ZONE_ENTER,25METER_QUEUE_ZONE_END,QUEUE_ZONE_DURATION,AT_LOADING_START,AT_LOADING_END,AT_LOADING_DURATION,AT_DUMP_START,AT_DUMP_END,AT_DUMP_DURATION,LZ_DZ_TRAVEL_DURATION,LZ_DZ_DISTANCE_TRAVELED_KM,L_D_AT_FUEL,LZ_DZ_AVG_SPD,CYCLE_TIME,D_L_IDLE,D_L_TRAVEL_ONLY,L_D_IDLE,L_D_TRAVEL_ONLY,D_L_IDLE_PERCENT,L_D_IDLE_PERCENT,QUEUE_PERCENTAGE,LOADING_PERCENTAGE,L_D_TRAVEL_PERCENTAGE,D_L_TRAVEL_PERCENTAGE,Capacity,cycleid,zone,site,Day,DailyRainfall,TractorTime,AT_MODEL
T4R02503,2015-09-01,NULL,NULL,37.0896,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-01 15:32:30",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,788,Dump,UT,2015-09-01,0.195,0,740
T4R02503,2015-09-01,37.1139,-113.453,37.114,-113.453,AGS02174,"2015-09-01 15:38:54","2015-09-01 15:51:06","0 days 00:12:12",3.42,5.46703386013,10.6367847411,"2015-09-01 15:49:51","2015-09-01 15:50:10",0.31666666666666665,"2015-09-01 15:50:09","2015-09-01 15:51:06",57,"2015-09-01 15:58:19","2015-09-01 15:58:30",11,"0 days 00:07:13.000000000",3.41,7.45741143161,17.74,19.616666666666667,260,415,4,429,22,0,2,5,36,35,31.4,789,Load,UT,2015-09-01,0.195,0,740
T4R02503,2015-09-01,NULL,NULL,37.0894,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-01 15:51:06",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,789,Dump,UT,2015-09-01,0.195,0,740
T4R02503,2015-09-01,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-01 15:58:31","2015-09-01 16:05:21","0 days 00:06:50",3.02,5.11314474858,17.1895620438,"2015-09-01 16:03:21","2015-09-01 16:04:14",0.8833333333333333,"2015-09-01 16:04:13","2015-09-01 16:05:21",68,"2015-09-01 16:11:42","2015-09-01 16:11:54",12,"0 days 00:06:21.000000000",2.79,5.45797987129,17.93,13.4,1,341,0,381,0,0,7,8,47,42,31.4,790,Load,UT,2015-09-01,0.195,0,740
T4R02503,2015-09-01,NULL,NULL,37.0894,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-01 16:05:21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,790,Dump,UT,2015-09-01,0.195,0,740
T4R02503,2015-09-01,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-01 16:11:55","2015-09-01 16:19:00","0 days 00:07:05",3.02,4.96350806499,16.5890510539,"2015-09-01 16:16:45","2015-09-01 16:17:36",0.85,"2015-09-01 16:17:35","2015-09-01 16:19:00",85,"2015-09-01 16:25:10","2015-09-01 16:25:22",12,"0 days 00:06:10.000000000",2.78,5.60003923984,18.47,13.466666666666667,1,339,2,368,0,0,6,11,46,42,31.4,791,Load,UT,2015-09-01,0.195,0,740
T4R02503,2015-09-01,NULL,NULL,37.0893,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-01 16:19:00",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,791,Dump,UT,2015-09-01,0.195,0,740
B1N00701,2015-09-02,37.1132,-113.454,37.113,-113.454,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 08:44:42","2015-09-02 08:44:56",14,"0 days 00:08:17.000000000",3.56,7.13591396865,17.02,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25.8,792,Load,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,NULL,NULL,37.0892,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,792,Dump,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,37.1132,-113.454,37.113,-113.454,AGS02174,"2015-09-02 08:44:57","2015-09-02 08:55:02","0 days 00:10:05",3.31,4.74040156995,13.5335808581,"2015-09-02 08:51:11","2015-09-02 08:51:27",0.26666666666666666,"2015-09-02 08:51:26","2015-09-02 08:55:02",216,"2015-09-02 09:02:45","2015-09-02 09:03:03",18,"0 days 00:07:43.000000000",3.57,6.83920911894,18.23,18.116666666666667,1,388,0,463,0,0,0,20,43,36,25.8,793,Load,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,NULL,NULL,37.0892,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 08:55:02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,793,Dump,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,37.1132,-113.454,37.113,-113.454,AGS02174,"2015-09-02 09:03:04","2015-09-02 09:14:15","0 days 00:11:11",3.28,4.59591130758,12.1675780089,"2015-09-02 09:08:44","2015-09-02 09:08:59",0.25,"2015-09-02 09:10:56","2015-09-02 09:14:15",199,"2015-09-02 09:22:59","2015-09-02 09:23:17",18,"0 days 00:08:44.000000000",3.55,7.10072871323,16.25,20.233333333333334,100,372,12,512,8,1,1,16,42,31,25.8,794,Load,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,NULL,NULL,37.0891,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 09:14:15",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,794,Dump,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,37.1132,-113.454,37.113,-113.454,AGS02174,"2015-09-02 09:23:18","2015-09-02 09:34:31","0 days 00:11:13",3.28,4.4225038437,11.9690595556,"2015-09-02 09:28:49","2015-09-02 09:28:57",0.13333333333333333,"2015-09-02 09:31:36","2015-09-02 09:34:31",175,"2015-09-02 09:41:30","2015-09-02 09:41:46",16,"0 days 00:06:59.000000000",3.05,6.51319880113,16.99,18.483333333333334,137,361,3,416,12,0,1,16,38,33,25.8,795,Load,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,NULL,NULL,37.0934,-113.471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 09:34:31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,795,Dump,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,37.1132,-113.454,37.113,-113.454,AGS02174,"2015-09-02 09:41:47","2015-09-02 09:50:19","0 days 00:08:32",2.77,3.37808911414,13.1385185185,"2015-09-02 09:46:30","2015-09-02 09:46:47",0.2833333333333333,"2015-09-02 09:47:08","2015-09-02 09:50:19",191,"2015-09-02 09:57:43","2015-09-02 09:58:02",19,"0 days 00:07:24.000000000",2.92,6.65446039761,15.84,16.266666666666666,5,316,2,442,1,0,2,20,45,32,25.8,796,Load,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,NULL,NULL,37.0938,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 09:50:19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,796,Dump,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,37.1132,-113.454,37.113,-113.454,AGS02174,"2015-09-02 09:58:03","2015-09-02 10:21:41","0 days 00:23:38",8.47,13.3317070196,14.4452535211,"2015-09-02 10:02:22","2015-09-02 10:02:37",0.25,"2015-09-02 10:18:17","2015-09-02 10:21:41",204,"2015-09-02 10:28:25","2015-09-02 10:28:38",13,"0 days 00:06:44.000000000",2.87,6.42419831582,16.88,30.6,202,1012,1,403,11,0,1,11,22,55,25.8,797,Load,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,NULL,NULL,37.0945,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 10:21:41",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,797,Dump,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,37.1132,-113.454,37.113,-113.454,AGS02174,"2015-09-02 10:28:39","2015-09-02 10:37:13","0 days 00:08:34",2.63,3.25926152427,12.6967184466,"2015-09-02 10:33:45","2015-09-02 10:34:01",0.26666666666666666,"2015-09-02 10:34:00","2015-09-02 10:37:13",193,"2015-09-02 10:43:29","2015-09-02 10:43:47",18,"0 days 00:06:16.000000000",2.89,5.98287587386,18.31,15.15,22,299,2,374,2,0,2,21,41,33,25.8,798,Load,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,NULL,NULL,37.0942,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 10:37:13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,798,Dump,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,37.1132,-113.454,37.113,-113.454,AGS02174,"2015-09-02 10:43:48","2015-09-02 10:51:57","0 days 00:08:09",2.64,3.30182114286,13.5437959184,"2015-09-02 10:48:31","2015-09-02 10:48:47",0.26666666666666666,"2015-09-02 10:48:46","2015-09-02 10:51:57",191,"2015-09-02 10:58:46","2015-09-02 10:58:58",12,"0 days 00:06:49.000000000",2.92,6.36735700216,17.07,15.183333333333334,1,297,0,409,0,0,2,21,45,33,25.8,799,Load,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,NULL,NULL,37.094,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 10:51:57",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,799,Dump,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,37.1132,-113.454,37.113,-113.454,AGS02174,"2015-09-02 10:58:59","2015-09-02 11:06:51","0 days 00:07:52",2.65,3.34632699084,14.1251374207,"2015-09-02 11:03:39","2015-09-02 11:03:54",0.25,"2015-09-02 11:03:53","2015-09-02 11:06:51",178,"2015-09-02 11:13:32","2015-09-02 11:13:42",10,"0 days 00:06:41.000000000",2.92,6.13742774945,17.36,14.733333333333333,3,291,0,401,0,0,2,20,45,33,25.8,800,Load,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,NULL,NULL,37.0939,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 11:06:51",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,800,Dump,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,37.1132,-113.454,37.113,-113.454,AGS02174,"2015-09-02 11:13:43","2015-09-02 11:22:40","0 days 00:08:57",2.9,3.57209997835,12.8562152134,"2015-09-02 11:18:54","2015-09-02 11:19:05",0.18333333333333332,"2015-09-02 11:19:38","2015-09-02 11:22:40",182,"2015-09-02 11:29:02","2015-09-02 11:29:18",16,"0 days 00:06:22.000000000",2.9,5.99130162312,18.26,15.6,20,335,1,381,2,0,1,19,41,36,25.8,801,Load,UT,2015-09-02,0,1,735
B1N00701,2015-09-02,NULL,NULL,37.0938,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 11:22:40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,801,Dump,UT,2015-09-02,0,1,735
T4R01020,2015-09-02,37.1131,-113.458,37.113,-113.458,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 08:37:16","2015-09-02 08:37:31",15,"0 days 00:07:32.000000000",2.81,5.5370945815,15.22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31.4,802,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0892,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,802,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 08:37:32","2015-09-02 08:46:03","0 days 00:08:31",3.27,4.9776528852,14.5858398437,"2015-09-02 08:43:20","2015-09-02 08:44:29",1.15,"2015-09-02 08:44:28","2015-09-02 08:46:03",95,"2015-09-02 08:52:56","2015-09-02 08:53:13",17,"0 days 00:06:53.000000000",2.79,5.20055347169,16.57,15.7,2,414,0,413,0,0,0,10,44,44,31.4,803,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0891,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 08:46:03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,803,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 08:53:14","2015-09-02 09:01:14","0 days 00:08:00",3.27,4.86762467082,15.4735966736,"2015-09-02 08:58:50","2015-09-02 08:59:50",1,"2015-09-02 08:59:49","2015-09-02 09:01:14",85,"2015-09-02 09:08:13","2015-09-02 09:08:27",14,"0 days 00:06:59.000000000",2.79,5.13258854843,16.42,15.233333333333333,1,394,0,419,0,0,7,9,46,43,31.4,804,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0891,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 09:01:14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,804,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 09:08:28","2015-09-02 09:15:49","0 days 00:07:21",3.27,4.9883049684,16.9178591422,"2015-09-02 09:13:34","2015-09-02 09:14:32",0.9666666666666667,"2015-09-02 09:14:31","2015-09-02 09:15:49",78,"2015-09-02 09:22:03","2015-09-02 09:22:14",11,"0 days 00:06:14.000000000",2.78,5.36087389037,18.43,13.783333333333333,2,361,0,374,0,0,7,9,45,44,31.4,805,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0891,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 09:15:49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,805,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 09:22:15","2015-09-02 09:30:02","0 days 00:07:47",3.28,5.10848467177,15.9945299145,"2015-09-02 09:28:24","2015-09-02 09:28:35",0.18333333333333332,"2015-09-02 09:28:34","2015-09-02 09:30:02",88,"2015-09-02 09:36:35","2015-09-02 09:36:48",13,"0 days 00:06:33.000000000",2.31,5.25496854641,14.73,14.566666666666666,1,378,16,377,0,2,1,10,43,43,31.4,806,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0933,-113.471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 09:30:02",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,806,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 09:36:49","2015-09-02 09:43:51","0 days 00:07:02",2.74,3.8607946174,14.4244811321,"2015-09-02 09:41:48","2015-09-02 09:42:00",0.2,"2015-09-02 09:41:59","2015-09-02 09:43:51",112,"2015-09-02 09:49:01","2015-09-02 09:49:15",14,"0 days 00:05:10.000000000",2.15,5.08091855127,17.58,12.45,2,308,2,308,0,0,2,15,41,41,31.4,807,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0939,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 09:43:51",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,807,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 09:49:16","2015-09-02 09:55:55","0 days 00:06:39",2.62,3.82064805208,15.0786,"2015-09-02 09:53:28","2015-09-02 09:54:33",1.0833333333333333,"2015-09-02 09:54:32","2015-09-02 09:55:55",83,"2015-09-02 10:01:03","2015-09-02 10:01:16",13,"0 days 00:05:08.000000000",2.15,4.92973879247,17.9,12.016666666666667,2,314,0,308,0,0,9,12,43,44,31.4,808,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0937,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 09:55:55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,808,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.1132,-113.454,37.113,-113.454,AGS02174,"2015-09-02 10:01:17","2015-09-02 10:10:14","0 days 00:08:57",2.88,3.71265186493,11.9141449814,"2015-09-02 10:06:16","2015-09-02 10:06:35",0.31666666666666665,"2015-09-02 10:06:34","2015-09-02 10:10:14",220,"2015-09-02 10:17:37","2015-09-02 10:17:52",15,"0 days 00:07:23.000000000",3.04,7.38840156305,15.49,16.6,6,311,0,443,1,0,2,22,44,31,31.4,809,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0933,-113.471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 10:10:14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,809,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 10:17:53","2015-09-02 10:37:21","0 days 00:19:28",2.79,9.06308242921,11.3616065026,"2015-09-02 10:34:32","2015-09-02 10:35:47",1.25,"2015-09-02 10:35:46","2015-09-02 10:37:21",95,"2015-09-02 10:42:35","2015-09-02 10:42:49",14,"0 days 00:05:14.000000000",2.14,4.71971627866,17.06,24.95,101,972,1,313,7,0,5,6,21,65,31.4,810,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0943,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 10:37:21",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,810,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 10:42:50","2015-09-02 10:49:20","0 days 00:06:30",2.61,3.75640941752,15.4038520408,"2015-09-02 10:46:56","2015-09-02 10:47:58",1.0333333333333334,"2015-09-02 10:47:57","2015-09-02 10:49:20",83,"2015-09-02 10:54:19","2015-09-02 10:54:34",15,"0 days 00:04:59.000000000",2.14,4.82838239722,18.08,11.75,1,306,1,298,0,0,9,12,42,43,31.4,811,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.094,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 10:49:20",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,811,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 10:54:35","2015-09-02 11:01:23","0 days 00:06:48",2.62,3.61596144878,14.823,"2015-09-02 10:58:49","2015-09-02 11:00:04",1.25,"2015-09-02 11:00:03","2015-09-02 11:01:23",80,"2015-09-02 11:06:26","2015-09-02 11:06:42",16,"0 days 00:05:03.000000000",2.15,4.91063550439,18,12.133333333333333,1,327,2,301,0,0,10,11,41,45,31.4,812,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.094,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 11:01:23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,812,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 11:06:43","2015-09-02 11:14:13","0 days 00:07:30",2.88,4.06358148559,13.8586031042,"2015-09-02 11:11:29","2015-09-02 11:12:37",1.1333333333333333,"2015-09-02 11:12:36","2015-09-02 11:14:13",97,"2015-09-02 11:19:44","2015-09-02 11:19:58",14,"0 days 00:05:31.000000000",2.15,4.7930321363,16.57,13.266666666666667,1,352,2,329,0,0,9,12,41,44,31.4,813,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0939,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 11:14:13",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,813,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.1131,-113.458,37.113,-113.458,AGS02174,"2015-09-02 11:19:59","2015-09-02 11:27:39","0 days 00:07:40",2.89,3.75521550385,13.4866849351,"2015-09-02 11:24:42","2015-09-02 11:25:54",1.2,"2015-09-02 11:25:53","2015-09-02 11:27:39",106,"2015-09-02 11:33:17","2015-09-02 11:33:31",14,"0 days 00:05:38.000000000",2.38,4.94801479187,16.37,13.55,2,352,2,336,0,0,9,13,41,43,31.4,814,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0937,-113.47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 11:27:39",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,814,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 11:33:32","2015-09-02 11:40:35","0 days 00:07:03",2.89,3.84354222288,14.5792216981,"2015-09-02 11:38:12","2015-09-02 11:39:23",1.1833333333333333,"2015-09-02 11:39:16","2015-09-02 11:40:35",79,"2015-09-02 11:46:07","2015-09-02 11:46:23",16,"0 days 00:05:32.000000000",2.26,4.82120920991,16.78,12.866666666666667,2,342,1,331,0,0,9,10,43,44,31.4,815,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0935,-113.471,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 11:40:35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,815,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.114,-113.454,37.114,-113.454,AGS02174,"2015-09-02 11:46:24","2015-09-02 11:58:26","0 days 00:12:02",3.05,4.08023989641,9.41480662983,"2015-09-02 11:51:36","2015-09-02 11:57:02",5.433333333333334,"2015-09-02 11:57:01","2015-09-02 11:58:26",85,"2015-09-02 12:07:26","2015-09-02 12:07:39",13,"0 days 00:09:00.000000000",3.32,8.08603419593,14.55,21.266666666666666,245,392,1,539,19,0,26,7,42,31,31.4,816,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0889,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 11:58:26",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,816,Dump,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,37.113,-113.458,37.113,-113.458,AGS02174,"2015-09-02 12:07:40","2015-09-02 12:16:03","0 days 00:08:23",3.52,5.01552098729,14.9377227723,"2015-09-02 12:13:20","2015-09-02 12:14:29",1.15,"2015-09-02 12:14:28","2015-09-02 12:16:03",95,"2015-09-02 12:24:05","2015-09-02 12:24:19",14,"0 days 00:08:02.000000000",2.8,5.67855862718,14.38,16.666666666666668,0,408,1,481,0,0,7,10,48,41,31.4,817,Load,UT,2015-09-02,0,1,740
T4R01020,2015-09-02,NULL,NULL,37.0888,-113.474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-09-02 12:16:03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,817,Dump,UT,2015-09-02,0,1,740
